,_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
0,642c2bdee2684b2e01981ffa,OPTIDX,NIFTY,24-Nov-2016,10000,CE,N,.9,.9,.55,.65,.7,.75,.65,132975,1329844320,655800,1425,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
1,642c2bdee2684b2e01981ffd,OPTIDX,NIFTY,24-Nov-2016,10050,CE,N,0,0,0,1.7,0,1.7,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
2,642c2bdee2684b2e01981ffe,OPTIDX,NIFTY,24-Nov-2016,10100,CE,N,0,0,0,.7,.7,.7,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
3,642c2bdee2684b2e019792a8,OPTIDX,NIFTY,24-Nov-2016,10150,CE,N,0,0,0,.5,.45,.5,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
4,642c2bdee2684b2e019792af,OPTIDX,NIFTY,24-Nov-2016,10200,CE,N,0,0,0,.7,.7,.7,0,0,0,150,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
5,642c2bdee2684b2e019792ae,OPTIDX,NIFTY,24-Nov-2016,10250,CE,N,0,0,0,2.85,0,2.85,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
6,642c2bdee2684b2e019813c9,OPTIDX,NIFTY,24-Nov-2016,10300,CE,N,0,0,0,.85,.85,.85,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
7,642c2bdee2684b2e0197f04c,OPTIDX,NIFTY,24-Nov-2016,10350,CE,N,0,0,0,5,0,5,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
8,642c2bdee2684b2e0197f045,OPTIDX,NIFTY,24-Nov-2016,10400,CE,N,.65,.85,.5,.7,.8,.6,.7,10650,110767938.75,12375,-2550,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
9,642c2bdee2684b2e0197f046,OPTIDX,NIFTY,24-Nov-2016,10450,CE,N,0,0,0,3.35,0,3.35,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
10,642c2bdee2684b2e0197ae4b,OPTIDX,NIFTY,24-Nov-2016,6950,CE,N,0,0,0,1594.85,1594.85,1594.85,1593.2,0,0,75,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
11,642c2bdde2684b2e019778e0,OPTIDX,NIFTY,24-Nov-2016,7000,CE,N,1535,1597.5,1535,1548.85,1543,1433.75,1548.85,8400,71918685,118650,225,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
12,642c2bdde2684b2e0197522b,OPTIDX,NIFTY,24-Nov-2016,7050,CE,N,0,0,0,1411.1,1411.1,1411.1,1493.45,0,0,117600,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
13,642c2bdde2684b2e01974960,OPTIDX,NIFTY,24-Nov-2016,7100,CE,N,1434.75,1504,1434.75,1451.7,1444.35,1350.5,1451.7,22500,193119577.5,508500,-10950,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
14,642c2bdde2684b2e01974961,OPTIDX,NIFTY,24-Nov-2016,7150,CE,N,0,0,0,1564.55,0,1564.55,1393.7,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
15,642c2bdde2684b2e0197491b,OPTIDX,NIFTY,24-Nov-2016,7200,CE,N,1317.85,1402,1317.85,1387.25,1387.25,1234.3,1387.25,2700,23174152.5,439575,-2025,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
16,642c2bdde2684b2e01974965,OPTIDX,NIFTY,24-Nov-2016,7250,CE,N,0,0,0,1466.35,0,1466.35,1293.95,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
17,642c2bdde2684b2e0197495d,OPTIDX,NIFTY,24-Nov-2016,7300,CE,N,1225,1298.6,1225,1240.75,1240.15,1168,1240.75,14775,126498588.75,86025,-675,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
